,hand_x,hand_y,hip_x,hip_y,crank_length,upper_leg,lower_leg,arm_length,torso_length,neck_and_head_length,torso_width,drag
102,0.3813523363193207,0.5795730777802268,0.312,0.363,0.175,0.4055277397063371,0.521141352303063,0.6560656379545862,0.5511508693010729,0.3051958334632269,0.3671364932900829,17.0347407
103,0.5247195478842115,0.4432597005439977,0.3727,0.6028,0.1725,0.3482484647675924,0.5316434236822432,0.5882961879201435,0.4996909490558158,0.2823684688322762,0.3343730351128205,17.3510486
104,0.4361667439672533,0.6639925575368727,0.3284,0.4051,0.175,0.3761133119566904,0.5118519844965805,0.6706778118353397,0.5207252601732417,0.3283907322041428,0.3102088577505466,13.8440354
105,0.5169195478842115,0.4737597005439977,0.369,0.64,0.17,0.4183144772358265,0.4452794225329201,0.6217991093588676,0.570433968995984,0.2988329073731032,0.3548979571576067,19.6808191
106,0.406,0.639,0.429,0.6609999999999999,0.173,0.3810814435397758,0.5380153220702063,0.649970905188837,0.5160577156909998,0.2749379411374145,0.4070328927461198,22.8484664
107,0.5479195478842115,0.5507597005439977,0.424,0.735,0.173,0.3735047896534879,0.5708423090511711,0.6359717428489545,0.5321712712448834,0.3004571387499457,0.3059542191116356,16.7832746
108,0.5299195478842115,0.5117597005439977,0.415,0.685,0.173,0.4335930882938782,0.5187583179769318,0.6753313228466487,0.5230107632553516,0.3207945303988653,0.341940120823813,19.0138249
109,0.4939195478842115,0.5577597005439977,0.3939999999999999,0.67,0.173,0.3786312626207853,0.4952027571233429,0.604395300949751,0.5639098173913274,0.3168150131612564,0.3708100105602276,20.3540188
110,0.6006057107618679,0.496510503991703,0.3879999999999999,0.7140000000000001,0.168,0.4224472967515856,0.5346861970441377,0.6529576870464598,0.5184128511874213,0.2897349391253486,0.3264101147003795,17.6018861
111,0.5345399495757389,0.7125559938305964,0.3925,0.7072999999999999,0.1725,0.3977506389403451,0.5141295576051864,0.6304506193220998,0.4961793386720344,0.343427015485874,0.2947576774458216,17.5018891
112,0.5069195478842116,0.5067597005439977,0.392,0.6920000000000001,0.173,0.3882062498051596,0.5235950236740811,0.5796936116031177,0.5275589025640478,0.3099457043068161,0.3933944122485781,19.639529
113,0.5379195478842115,0.5457597005439977,0.409,0.687,0.173,0.4750690473728027,0.5419954283825168,0.6219871894703387,0.5889906812795768,0.3135787488740921,0.3188225568515948,18.3894439
114,0.494,0.447,0.373,0.6779999999999999,0.165,0.4085506858677173,0.5189055683132653,0.6444233999403147,0.5433299140457605,0.300758057176963,0.3405299902997325,20.3549121
115,0.5269195478842115,0.5117597005439977,0.405,0.693,0.173,0.3537033114442416,0.5720900685567216,0.6086517400610538,0.5147075803245692,0.3211990056793978,0.3769148163744693,19.5557916
116,0.5199195478842115,0.4737597005439977,0.3979999999999999,0.69,0.173,0.3979047855791183,0.5097217933290936,0.656264704288264,0.5565028663526449,0.2939915975495634,0.3303078309677178,18.9854983
117,0.5407355971114354,0.5441250936637524,0.422,0.696,0.173,0.3787861701336313,0.5289844727452611,0.6978656990105466,0.4896346356374595,0.2702196005654019,0.3507031852223413,19.3178903
118,0.5237625603542199,0.5027482391691938,0.3979999999999999,0.6970000000000001,0.173,0.4227273812802694,0.4898040668245987,0.6333952548517707,0.5332006856911597,0.3070598543704168,0.3032626019196592,16.639903
119,0.4394399495757389,0.7492559938305964,0.4091,0.6931,0.1725,0.3836319195029139,0.5517318411966073,0.6388857789666242,0.4769666079051166,0.3454802724743832,0.3248273517986682,20.402633
120,0.447,0.662,0.3979999999999999,0.69,0.173,0.4340528742345777,0.5051392929783077,0.5661595231698294,0.5285583334664816,0.3039224120190719,0.3686986636722019,20.575391
121,0.4899706956897365,0.5342121648404768,0.409,0.615,0.17,0.4148974006145904,0.5142724022636638,0.6001929051419933,0.5665077510139718,0.2974830762956688,0.3886199006727482,20.4708946
122,0.467292193538113,0.4933662466755496,0.391,0.653,0.17,0.3930706765301542,0.5348849421564945,0.6811619801572596,0.5380647495821832,0.3102491499279431,0.3561133274005844,21.5474454
123,0.4619706956897364,0.6022121648404768,0.412,0.625,0.17,0.3709520537955922,0.5318267523427297,0.6249424280355859,0.5741904526451918,0.3054896247383699,0.3481079106630578,21.0040048
124,0.4499706956897364,0.6082121648404768,0.422,0.621,0.17,0.4276929105338269,0.5212924196754308,0.7187331564024084,0.4842681588033926,0.2829171464141554,0.3155141906021045,18.5021348
125,0.4829706956897365,0.5672121648404768,0.412,0.625,0.17,0.35795468383198,0.5027993143088403,0.6595423848510242,0.5526797468052559,0.2991402380628753,0.3981283996939304,22.3799597
126,0.5069195478842116,0.5047597005439977,0.392,0.6920000000000001,0.173,0.4004084219745436,0.5463653643625405,0.6123057906468239,0.5122487739611615,0.3289830450198654,0.3380190732849413,19.1685379
127,0.6180493495046548,0.4145208854025298,0.433,0.6859999999999999,0.173,0.4185561082913094,0.5590333920948835,0.641640047777023,0.4639099314432784,0.3234806747761077,0.3820809776834614,15.7973579
128,0.392,0.6729999999999999,0.445,0.675,0.17,0.3954650894821154,0.5263054441192972,0.6189206709568288,0.507015527254739,0.2758175394995681,0.3533640091809024,20.679172
129,0.373,0.662,0.364,0.4039999999999999,0.172,0.3860002736836789,0.5165711822970803,0.6046588191418114,0.5609703238326895,0.3023485441274154,0.3219091248239538,15.6843927
130,0.3516669391391198,0.6143641604534334,0.308,0.3429999999999999,0.17,0.4435701461073763,0.4694922489860282,0.653148043739748,0.5170944316867347,0.3373780028707472,0.3652149801936345,14.3646306
131,0.422731206917289,0.5217970404377054,0.421,0.6809999999999999,0.17,0.3665731725771711,0.5642344745704637,0.6263871411630642,0.5635633575552551,0.2843048103782351,0.3442957669926668,20.2338868
132,0.5109195478842115,0.6257597005439978,0.401,0.711,0.173,0.4516966226448844,0.4882913524034316,0.5977181695904242,0.4959457619850675,0.2999532770439502,0.3233865560793015,17.9901812
133,0.4639195478842115,0.4527597005439977,0.456,0.728,0.17,0.4205642362577759,0.5400542380149325,0.5487824223983374,0.5083727862820134,0.2930682030149711,0.3342128914831409,16.7190818
134,0.4585681351426381,0.6715941207071959,0.3736,0.5639,0.1725,0.396678174117171,0.5177329198327115,0.6612565784435682,0.4717655254295362,0.3062737577384826,0.3099590214663283,17.2260999
135,0.5239195478842115,0.5157597005439978,0.3929999999999999,0.633,0.173,0.3824371996327321,0.4561543521032168,0.6924265416530626,0.5545271389624195,0.2890713691263153,0.3172001859281071,18.9711372
136,0.5339195478842115,0.4467597005439977,0.363,0.624,0.17,0.4306363874447662,0.5131315726729606,0.6320139920636144,0.5134885254246079,0.3162369845145251,0.3604665541003082,17.9676418
137,0.5339195478842115,0.4467597005439977,0.363,0.624,0.17,0.3598657791669767,0.4940369853357391,0.6067045866085292,0.532024976929343,0.3407052498087065,0.339275859230515,17.6452426
138,0.4999195478842115,0.4587597005439977,0.38,0.61,0.17,0.4016909234884536,0.5333248007353492,0.6546888339702067,0.4871135198173006,0.3031369208030883,0.4057684359590131,20.1620526
139,0.5153206354084879,0.2624010476999523,0.4397,0.5805,0.1725,0.3918852437210314,0.4814728610375806,0.6430269576105133,0.5228684273270394,0.2966354625490318,0.3746522010130347,17.0195792
140,0.358,0.684,0.319,0.412,0.173,0.3723281258795484,0.5488864801826994,0.6688195671480697,0.5419630146642609,0.2779228127184978,0.3006233324276484,13.0723581
141,0.4029999999999999,0.708,0.341,0.4379999999999999,0.173,0.413208560851546,0.503975023070657,0.6204697981556109,0.5026751992646509,0.3094424441644111,0.349398639884709,15.3196718
142,0.3748280546354045,0.681978593151318,0.351,0.3379999999999999,0.173,0.3695380199526616,0.4850616320912455,0.6024961074858228,0.4919135314290729,0.2948920948741676,0.3793728720317847,15.1282122
143,0.5679876483896696,0.6647214933686676,0.3979999999999999,0.69,0.173,0.4100449162166169,0.5250147396555075,0.6516379405391943,0.5343900355374896,0.3223116647951262,0.3316243809006005,18.7020039
144,0.3188831803043305,0.6724168719889602,0.358,0.527,0.165,0.3895283105805431,0.5550344450934251,0.6292257227122805,0.5586367989372331,0.2733276904839642,0.3056674342626487,17.8297046
145,0.520576266993418,0.4276619305558436,0.37,0.698,0.168,0.3800165320436279,0.5365174872607708,0.5745158128347637,0.5056176703278732,0.3015560242225638,0.3635775628371896,17.2527751
146,0.5190096189432335,0.4681410161513776,0.381,0.695,0.168,0.4250848596853867,0.4966652763797473,0.6402603885945954,0.5447388147687018,0.3347624379204676,0.3203898195647778,18.7865386
147,0.5256435935394489,0.5569711431702997,0.358,0.7,0.168,0.3455609472269257,0.5440864685709271,0.6578806447238006,0.4809655549065749,0.2983173943548236,0.3262360742950876,19.2565773
148,0.4501890030584818,0.6131706809631592,0.37,0.698,0.168,0.3942632920314624,0.5016099644625104,0.6105148654132123,0.5297058111471833,0.3274467602340433,0.3705690796417724,21.9988012
